22 1673819093 5,140814 0,200000 5,140814 5,140814 5,285593
56 1673819093 5,051405 0,200000 5,051405 5,051405 5,103339
41 1673819093 9,072228 0,200000 9,072228 9,072228 16,461063
44 1673819093 5,068527 0,200000 5,068527 5,068527 5,137994
71 1673819093 39,607436 0,200000 39,607436 39,607436 313,749800
68 1673819093 39,607481 0,200000 39,607481 39,607481 313,750510
22 1673819094 5,140814 0,200000 5,140814 5,140814 5,285593
56 1673819094 5,051405 0,200000 5,051405 5,051405 5,103339
41 1673819094 9,072228 0,200000 9,072228 9,072228 16,461063
44 1673819094 5,068527 0,200000 5,068527 5,068527 5,137994
71 1673819094 39,607436 0,200000 39,607436 39,607436 313,749800
68 1673819094 39,607481 0,200000 39,607481 39,607481 313,750510
22 1673819095 5,140814 0,200000 5,140814 5,140814 5,285593
56 1673819095 5,051405 0,200000 5,051405 5,051405 5,103339
41 1673819095 9,072228 0,200000 9,072228 9,072228 16,461063
44 1673819095 5,068527 0,200000 5,068527 5,068527 5,137994
71 1673819095 39,607436 0,200000 39,607436 39,607436 313,749800
68 1673819095 39,607481 0,200000 39,607481 39,607481 313,750510
22 1673819096 5,140814 0,200000 5,140814 5,140814 5,285593
56 1673819096 5,051405 0,200000 5,051405 5,051405 5,103339
41 1673819096 9,072228 0,200000 9,072228 9,072228 16,461063
44 1673819096 5,068527 0,200000 5,068527 5,068527 5,137994
71 1673819096 39,607436 0,200000 39,607436 39,607436 313,749800
68 1673819096 39,607481 0,200000 39,607481 39,607481 313,750510
83 1673819097 5,124664 0,200000 5,124664 5,124664 5,252436
16 1673819097 0,062251 0,200000 0,062251 0,062251 0,000775
89 1673819097 10,328408 0,200000 10,328408 10,328408 21,335200
62 1673819097 5,039744 0,200000 5,039744 5,039744 5,079804
53 1673819097 0,042539 0,200000 0,042539 0,042539 0,000362
86 1673819097 10,328362 0,200000 10,328362 10,328362 21,335010
83 1673819098 5,124664 0,200000 5,124664 5,124664 5,252436
16 1673819098 0,062251 0,200000 0,062251 0,062251 0,000775
89 1673819098 10,328408 0,200000 10,328408 10,328408 21,335200
62 1673819098 5,039744 0,200000 5,039744 5,039744 5,079804
53 1673819098 0,042539 0,200000 0,042539 0,042539 0,000362
86 1673819098 10,328362 0,200000 10,328362 10,328362 21,335010
83 1673819099 5,124664 0,200000 5,124664 5,124664 5,252436
16 1673819099 0,062251 0,200000 0,062251 0,062251 0,000775
89 1673819099 10,328408 0,200000 10,328408 10,328408 21,335200
62 1673819099 5,039744 0,200000 5,039744 5,039744 5,079804
53 1673819099 0,042539 0,200000 0,042539 0,042539 0,000362
86 1673819099 10,328362 0,200000 10,328362 10,328362 21,335010
83 1673819100 5,124664 0,200000 5,124664 5,124664 5,252436
16 1673819100 0,062251 0,200000 0,062251 0,062251 0,000775
89 1673819100 10,328408 0,200000 10,328408 10,328408 21,335200
62 1673819100 5,039744 0,200000 5,039744 5,039744 5,079804
53 1673819100 0,042539 0,200000 0,042539 0,042539 0,000362
86 1673819100 10,328362 0,200000 10,328362 10,328362 21,335010
83 1673819101 5,124664 0,200000 5,124664 5,124664 5,252436
16 1673819101 0,062251 0,200000 0,062251 0,062251 0,000775
89 1673819101 10,328408 0,200000 10,328408 10,328408 21,335200
62 1673819101 5,039744 0,200000 5,039744 5,039744 5,079804
53 1673819101 0,042539 0,200000 0,042539 0,042539 0,000362
86 1673819101 10,328362 0,200000 10,328362 10,328362 21,335010
56 1673819102 5,047294 0,200000 5,047294 5,047294 5,095036
44 1673819102 5,066470 0,200000 5,066470 5,066470 5,133824
71 1673819102 39,587522 0,200000 39,587522 39,587522 313,434384
68 1673819102 39,587567 0,200000 39,587567 39,587567 313,435097
59 1673819102 5,052208 0,200000 5,052208 5,052208 5,104962
56 1673819103 5,047294 0,200000 5,047294 5,047294 5,095036
44 1673819103 5,066470 0,200000 5,066470 5,066470 5,133824
71 1673819103 39,587522 0,200000 39,587522 39,587522 313,434384
68 1673819103 39,587567 0,200000 39,587567 39,587567 313,435097
59 1673819103 5,052208 0,200000 5,052208 5,052208 5,104962
56 1673819104 5,047294 0,200000 5,047294 5,047294 5,095036
44 1673819104 5,066470 0,200000 5,066470 5,066470 5,133824
71 1673819104 39,587522 0,200000 39,587522 39,587522 313,434384
68 1673819104 39,587567 0,200000 39,587567 39,587567 313,435097
59 1673819104 5,052208 0,200000 5,052208 5,052208 5,104962
56 1673819105 5,047294 0,200000 5,047294 5,047294 5,095036
44 1673819105 5,066470 0,200000 5,066470 5,066470 5,133824
71 1673819105 39,587522 0,200000 39,587522 39,587522 313,434384
68 1673819105 39,587567 0,200000 39,587567 39,587567 313,435097
59 1673819105 5,052208 0,200000 5,052208 5,052208 5,104962
56 1673819106 5,047294 0,200000 5,047294 5,047294 5,095036
44 1673819106 5,066470 0,200000 5,066470 5,066470 5,133824
71 1673819106 39,587522 0,200000 39,587522 39,587522 313,434384
68 1673819106 39,587567 0,200000 39,587567 39,587567 313,435097
59 1673819106 5,052208 0,200000 5,052208 5,052208 5,104962
16 1673819107 0,063485 0,200000 0,063485 0,063485 0,000806
65 1673819107 5,047909 0,200000 5,047909 5,047909 5,096278
62 1673819107 5,042752 0,200000 5,042752 5,042752 5,085870
16 1673819108 0,063485 0,200000 0,063485 0,063485 0,000806
65 1673819108 5,047909 0,200000 5,047909 5,047909 5,096278
62 1673819108 5,042752 0,200000 5,042752 5,042752 5,085870
16 1673819109 0,063485 0,200000 0,063485 0,063485 0,000806
65 1673819109 5,047909 0,200000 5,047909 5,047909 5,096278
62 1673819109 5,042752 0,200000 5,042752 5,042752 5,085870
16 1673819110 0,063485 0,200000 0,063485 0,063485 0,000806
65 1673819110 5,047909 0,200000 5,047909 5,047909 5,096278
62 1673819110 5,042752 0,200000 5,042752 5,042752 5,085870
16 1673819111 0,063485 0,200000 0,063485 0,063485 0,000806
65 1673819111 5,047909 0,200000 5,047909 5,047909 5,096278
62 1673819111 5,042752 0,200000 5,042752 5,042752 5,085870
74 1673819112 5,087707 0,200000 5,087707 5,087707 5,176952
59 1673819112 5,050301 0,200000 5,050301 5,050301 5,101108
74 1673819113 5,087707 0,200000 5,087707 5,087707 5,176952
59 1673819113 5,050301 0,200000 5,050301 5,050301 5,101108
59 1673819114 5,050301 0,200000 5,050301 5,050301 5,101108
74 1673819114 5,087707 0,200000 5,087707 5,087707 5,176952
74 1673819115 5,087707 0,200000 5,087707 5,087707 5,176952
59 1673819115 5,050301 0,200000 5,050301 5,050301 5,101108
74 1673819116 5,087707 0,200000 5,087707 5,087707 5,176952
59 1673819116 5,050301 0,200000 5,050301 5,050301 5,101108
16 1673819117 0,068676 0,200000 0,068676 0,068676 0,000943
80 1673819117 20,324380 0,200000 20,324380 20,324380 82,616088
65 1673819117 5,050096 0,200000 5,050096 5,050096 5,100694
77 1673819117 20,324424 0,200000 20,324424 20,324424 82,616444
44 1673819117 5,074084 0,200000 5,074084 5,074084 5,149265
100 1673819117 10,168163 0,200000 10,168163 10,168163 20,678306
16 1673819118 0,068676 0,200000 0,068676 0,068676 0,000943
80 1673819118 20,324380 0,200000 20,324380 20,324380 82,616088
65 1673819118 5,050096 0,200000 5,050096 5,050096 5,100694
77 1673819118 20,324424 0,200000 20,324424 20,324424 82,616444
44 1673819118 5,074084 0,200000 5,074084 5,074084 5,149265
100 1673819118 10,168163 0,200000 10,168163 10,168163 20,678306
65 1673819119 5,050096 0,200000 5,050096 5,050096 5,100694
44 1673819119 5,074084 0,200000 5,074084 5,074084 5,149265
16 1673819119 0,068676 0,200000 0,068676 0,068676 0,000943
80 1673819119 20,324380 0,200000 20,324380 20,324380 82,616088
77 1673819119 20,324424 0,200000 20,324424 20,324424 82,616444
100 1673819119 10,168163 0,200000 10,168163 10,168163 20,678306
16 1673819120 0,068676 0,200000 0,068676 0,068676 0,000943
80 1673819120 20,324380 0,200000 20,324380 20,324380 82,616088
65 1673819120 5,050096 0,200000 5,050096 5,050096 5,100694
77 1673819120 20,324424 0,200000 20,324424 20,324424 82,616444
44 1673819120 5,074084 0,200000 5,074084 5,074084 5,149265
100 1673819120 10,168163 0,200000 10,168163 10,168163 20,678306
16 1673819121 0,068676 0,200000 0,068676 0,068676 0,000943
80 1673819121 20,324380 0,200000 20,324380 20,324380 82,616088
65 1673819121 5,050096 0,200000 5,050096 5,050096 5,100694
77 1673819121 20,324424 0,200000 20,324424 20,324424 82,616444
44 1673819121 5,074084 0,200000 5,074084 5,074084 5,149265
100 1673819121 10,168163 0,200000 10,168163 10,168163 20,678306
103 1673819122 49,714920 0,200000 49,714920 49,714920 494,314646
16 1673819122 0,061134 0,400000 0,058037 0,064231 0,001499
22 1673819122 5,103194 0,200000 5,103194 5,103194 5,208518
106 1673819122 49,714960 0,200000 49,714960 49,714960 494,315456
74 1673819122 5,117374 0,200000 5,117374 5,117374 5,237503
44 1673819122 5,070796 0,200000 5,070796 5,070796 5,142595
103 1673819123 49,714920 0,200000 49,714920 49,714920 494,314646
16 1673819123 0,061134 0,400000 0,058037 0,064231 0,001499
22 1673819123 5,103194 0,200000 5,103194 5,103194 5,208518
106 1673819123 49,714960 0,200000 49,714960 49,714960 494,315456
74 1673819123 5,117374 0,200000 5,117374 5,117374 5,237503
44 1673819123 5,070796 0,200000 5,070796 5,070796 5,142595
16 1673819124 0,061134 0,400000 0,058037 0,064231 0,001499
74 1673819124 5,117374 0,200000 5,117374 5,117374 5,237503
103 1673819124 49,714920 0,200000 49,714920 49,714920 494,314646
22 1673819124 5,103194 0,200000 5,103194 5,103194 5,208518
106 1673819124 49,714960 0,200000 49,714960 49,714960 494,315456
44 1673819124 5,070796 0,200000 5,070796 5,070796 5,142595
103 1673819125 49,714920 0,200000 49,714920 49,714920 494,314646
16 1673819125 0,061134 0,400000 0,058037 0,064231 0,001499
22 1673819125 5,103194 0,200000 5,103194 5,103194 5,208518
106 1673819125 49,714960 0,200000 49,714960 49,714960 494,315456
74 1673819125 5,117374 0,200000 5,117374 5,117374 5,237503
44 1673819125 5,070796 0,200000 5,070796 5,070796 5,142595
103 1673819126 49,714920 0,200000 49,714920 49,714920 494,314646
16 1673819126 0,061134 0,400000 0,058037 0,064231 0,001499
22 1673819126 5,103194 0,200000 5,103194 5,103194 5,208518
106 1673819126 49,714960 0,200000 49,714960 49,714960 494,315456
74 1673819126 5,117374 0,200000 5,117374 5,117374 5,237503
44 1673819126 5,070796 0,200000 5,070796 5,070796 5,142595
16 1673819127 0,060903 0,400000 0,059241 0,062564 0,001485
80 1673819127 20,357154 0,200000 20,357154 20,357154 82,882745
22 1673819127 5,134592 0,400000 5,129781 5,139403 10,545622
77 1673819127 20,357208 0,200000 20,357208 20,357208 82,883184
44 1673819127 5,075717 0,200000 5,075717 5,075717 5,152580
37 1673819127 5,125028 0,200000 5,125028 5,125028 5,253182
16 1673819128 0,060903 0,400000 0,059241 0,062564 0,001485
80 1673819128 20,357154 0,200000 20,357154 20,357154 82,882745
22 1673819128 5,134592 0,400000 5,129781 5,139403 10,545622
77 1673819128 20,357208 0,200000 20,357208 20,357208 82,883184
44 1673819128 5,075717 0,200000 5,075717 5,075717 5,152580
37 1673819128 5,125028 0,200000 5,125028 5,125028 5,253182
22 1673819129 5,134592 0,400000 5,129781 5,139403 10,545622
77 1673819129 20,357208 0,200000 20,357208 20,357208 82,883184
80 1673819129 20,357154 0,200000 20,357154 20,357154 82,882745
44 1673819129 5,075717 0,200000 5,075717 5,075717 5,152580
16 1673819129 0,060903 0,400000 0,059241 0,062564 0,001485
37 1673819129 5,125028 0,200000 5,125028 5,125028 5,253182
16 1673819130 0,060903 0,400000 0,059241 0,062564 0,001485
80 1673819130 20,357154 0,200000 20,357154 20,357154 82,882745
22 1673819130 5,134592 0,400000 5,129781 5,139403 10,545622
77 1673819130 20,357208 0,200000 20,357208 20,357208 82,883184
44 1673819130 5,075717 0,200000 5,075717 5,075717 5,152580
37 1673819130 5,125028 0,200000 5,125028 5,125028 5,253182
16 1673819131 0,060903 0,400000 0,059241 0,062564 0,001485
80 1673819131 20,357154 0,200000 20,357154 20,357154 82,882745
22 1673819131 5,134592 0,400000 5,129781 5,139403 10,545622
77 1673819131 20,357208 0,200000 20,357208 20,357208 82,883184
44 1673819131 5,075717 0,200000 5,075717 5,075717 5,152580
37 1673819131 5,125028 0,200000 5,125028 5,125028 5,253182
83 1673819132 5,124710 0,200000 5,124710 5,124710 5,252530
16 1673819132 0,061322 0,200000 0,061322 0,061322 0,000752
89 1673819132 10,312670 0,200000 10,312670 10,312670 21,270233
22 1673819132 5,134839 0,400000 5,128623 5,141056 10,546645
86 1673819132 10,312626 0,200000 10,312626 10,312626 21,270052
37 1673819132 5,124469 0,200000 5,124469 5,124469 5,252036
83 1673819133 5,124710 0,200000 5,124710 5,124710 5,252530
16 1673819133 0,061322 0,200000 0,061322 0,061322 0,000752
89 1673819133 10,312670 0,200000 10,312670 10,312670 21,270233
22 1673819133 5,134839 0,400000 5,128623 5,141056 10,546645
86 1673819133 10,312626 0,200000 10,312626 10,312626 21,270052
37 1673819133 5,124469 0,200000 5,124469 5,124469 5,252036
16 1673819134 0,061322 0,200000 0,061322 0,061322 0,000752
37 1673819134 5,124469 0,200000 5,124469 5,124469 5,252036
83 1673819134 5,124710 0,200000 5,124710 5,124710 5,252530
89 1673819134 10,312670 0,200000 10,312670 10,312670 21,270233
22 1673819134 5,134839 0,400000 5,128623 5,141056 10,546645
86 1673819134 10,312626 0,200000 10,312626 10,312626 21,270052
83 1673819135 5,124710 0,200000 5,124710 5,124710 5,252530
16 1673819135 0,061322 0,200000 0,061322 0,061322 0,000752
89 1673819135 10,312670 0,200000 10,312670 10,312670 21,270233
22 1673819135 5,134839 0,400000 5,128623 5,141056 10,546645
86 1673819135 10,312626 0,200000 10,312626 10,312626 21,270052
37 1673819135 5,124469 0,200000 5,124469 5,124469 5,252036
83 1673819136 5,124710 0,200000 5,124710 5,124710 5,252530
16 1673819136 0,061322 0,200000 0,061322 0,061322 0,000752
89 1673819136 10,312670 0,200000 10,312670 10,312670 21,270233
22 1673819136 5,134839 0,400000 5,128623 5,141056 10,546645
86 1673819136 10,312626 0,200000 10,312626 10,312626 21,270052
37 1673819136 5,124469 0,200000 5,124469 5,124469 5,252036
22 1673819137 5,142723 0,200000 5,142723 5,142723 5,289520
41 1673819137 9,053808 0,200000 9,053808 9,053808 16,394288
37 1673819137 5,124913 0,400000 5,124901 5,124925 10,505894
22 1673819138 5,142723 0,200000 5,142723 5,142723 5,289520
41 1673819138 9,053808 0,200000 9,053808 9,053808 16,394288
37 1673819138 5,124913 0,400000 5,124901 5,124925 10,505894
22 1673819139 5,142723 0,200000 5,142723 5,142723 5,289520
41 1673819139 9,053808 0,200000 9,053808 9,053808 16,394288
37 1673819139 5,124913 0,400000 5,124901 5,124925 10,505894
22 1673819140 5,142723 0,200000 5,142723 5,142723 5,289520
22 1673819141 5,142723 0,200000 5,142723 5,142723 5,289520
41 1673819140 9,053808 0,200000 9,053808 9,053808 16,394288
41 1673819141 9,053808 0,200000 9,053808 9,053808 16,394288
37 1673819140 5,124913 0,400000 5,124901 5,124925 10,505894
37 1673819141 5,124913 0,400000 5,124901 5,124925 10,505894
53 1673819142 0,041060 0,200000 0,041060 0,041060 0,000337
41 1673819142 9,071949 0,200000 9,071949 9,071949 16,460052
37 1673819142 5,124589 0,200000 5,124589 5,124589 5,252282
53 1673819143 0,041060 0,200000 0,041060 0,041060 0,000337
41 1673819143 9,071949 0,200000 9,071949 9,071949 16,460052
37 1673819143 5,124589 0,200000 5,124589 5,124589 5,252282
53 1673819144 0,041060 0,200000 0,041060 0,041060 0,000337
41 1673819144 9,071949 0,200000 9,071949 9,071949 16,460052
37 1673819144 5,124589 0,200000 5,124589 5,124589 5,252282
53 1673819145 0,041060 0,200000 0,041060 0,041060 0,000337
41 1673819145 9,071949 0,200000 9,071949 9,071949 16,460052
37 1673819145 5,124589 0,200000 5,124589 5,124589 5,252282
53 1673819146 0,041060 0,200000 0,041060 0,041060 0,000337
41 1673819146 9,071949 0,200000 9,071949 9,071949 16,460052
37 1673819146 5,124589 0,200000 5,124589 5,124589 5,252282
56 1673819147 5,050031 0,200000 5,050031 5,050031 5,100563
53 1673819147 0,041161 0,200000 0,041161 0,041161 0,000339
41 1673819147 9,062798 0,400000 9,056007 9,069589 32,853740
56 1673819148 5,050031 0,200000 5,050031 5,050031 5,100563
53 1673819148 0,041161 0,200000 0,041161 0,041161 0,000339
41 1673819148 9,062798 0,400000 9,056007 9,069589 32,853740
56 1673819149 5,050031 0,200000 5,050031 5,050031 5,100563
53 1673819149 0,041161 0,200000 0,041161 0,041161 0,000339
41 1673819149 9,062798 0,400000 9,056007 9,069589 32,853740
56 1673819150 5,050031 0,200000 5,050031 5,050031 5,100563
53 1673819150 0,041161 0,200000 0,041161 0,041161 0,000339
41 1673819150 9,062798 0,400000 9,056007 9,069589 32,853740
56 1673819151 5,050031 0,200000 5,050031 5,050031 5,100563
53 1673819151 0,041161 0,200000 0,041161 0,041161 0,000339
41 1673819151 9,062798 0,400000 9,056007 9,069589 32,853740
62 1673819152 5,042073 0,200000 5,042073 5,042073 5,084500
56 1673819152 5,049792 0,200000 5,049792 5,049792 5,100080
53 1673819152 0,041633 0,400000 0,041151 0,042114 0,000693
41 1673819152 9,071718 0,200000 9,071718 9,071718 16,459215
62 1673819153 5,042073 0,200000 5,042073 5,042073 5,084500
56 1673819153 5,049792 0,200000 5,049792 5,049792 5,100080
53 1673819153 0,041633 0,400000 0,041151 0,042114 0,000693
41 1673819153 9,071718 0,200000 9,071718 9,071718 16,459215
62 1673819154 5,042073 0,200000 5,042073 5,042073 5,084500
56 1673819154 5,049792 0,200000 5,049792 5,049792 5,100080
53 1673819154 0,041633 0,400000 0,041151 0,042114 0,000693
41 1673819154 9,071718 0,200000 9,071718 9,071718 16,459215
62 1673819155 5,042073 0,200000 5,042073 5,042073 5,084500
56 1673819155 5,049792 0,200000 5,049792 5,049792 5,100080
53 1673819155 0,041633 0,400000 0,041151 0,042114 0,000693
41 1673819155 9,071718 0,200000 9,071718 9,071718 16,459215
62 1673819156 5,042073 0,200000 5,042073 5,042073 5,084500
56 1673819156 5,049792 0,200000 5,049792 5,049792 5,100080
53 1673819156 0,041633 0,400000 0,041151 0,042114 0,000693
41 1673819156 9,071718 0,200000 9,071718 9,071718 16,459215
16 1673819157 0,060927 0,200000 0,060927 0,060927 0,000742
94 1673819157 29,495917 0,200000 29,495917 29,495917 174,001819
62 1673819157 5,041100 0,200000 5,041100 5,041100 5,082538
56 1673819157 5,048666 0,200000 5,048666 5,048666 5,097806
53 1673819157 0,041816 0,200000 0,041816 0,041816 0,000350
97 1673819157 29,495964 0,200000 29,495964 29,495964 174,002382
44 1673819157 5,065332 0,400000 5,064575 5,066089 10,263036
71 1673819157 39,558100 0,200000 39,558100 39,558100 312,968651
68 1673819157 39,558186 0,200000 39,558186 39,558186 312,970013
16 1673819158 0,060927 0,200000 0,060927 0,060927 0,000742
94 1673819158 29,495917 0,200000 29,495917 29,495917 174,001819
62 1673819158 5,041100 0,200000 5,041100 5,041100 5,082538
56 1673819158 5,048666 0,200000 5,048666 5,048666 5,097806
53 1673819158 0,041816 0,200000 0,041816 0,041816 0,000350
97 1673819158 29,495964 0,200000 29,495964 29,495964 174,002382
44 1673819158 5,065332 0,400000 5,064575 5,066089 10,263036
71 1673819158 39,558100 0,200000 39,558100 39,558100 312,968651
68 1673819158 39,558186 0,200000 39,558186 39,558186 312,970013
16 1673819159 0,060927 0,200000 0,060927 0,060927 0,000742
94 1673819159 29,495917 0,200000 29,495917 29,495917 174,001819
62 1673819159 5,041100 0,200000 5,041100 5,041100 5,082538
56 1673819159 5,048666 0,200000 5,048666 5,048666 5,097806
53 1673819159 0,041816 0,200000 0,041816 0,041816 0,000350
97 1673819159 29,495964 0,200000 29,495964 29,495964 174,002382
44 1673819159 5,065332 0,400000 5,064575 5,066089 10,263036
71 1673819159 39,558100 0,200000 39,558100 39,558100 312,968651
68 1673819159 39,558186 0,200000 39,558186 39,558186 312,970013
16 1673819160 0,060927 0,200000 0,060927 0,060927 0,000742
94 1673819160 29,495917 0,200000 29,495917 29,495917 174,001819
62 1673819160 5,041100 0,200000 5,041100 5,041100 5,082538
56 1673819160 5,048666 0,200000 5,048666 5,048666 5,097806
53 1673819160 0,041816 0,200000 0,041816 0,041816 0,000350
97 1673819160 29,495964 0,200000 29,495964 29,495964 174,002382
44 1673819160 5,065332 0,400000 5,064575 5,066089 10,263036
71 1673819160 39,558100 0,200000 39,558100 39,558100 312,968651
68 1673819160 39,558186 0,200000 39,558186 39,558186 312,970013
16 1673819161 0,060927 0,200000 0,060927 0,060927 0,000742
94 1673819161 29,495917 0,200000 29,495917 29,495917 174,001819
62 1673819161 5,041100 0,200000 5,041100 5,041100 5,082538
56 1673819161 5,048666 0,200000 5,048666 5,048666 5,097806
53 1673819161 0,041816 0,200000 0,041816 0,041816 0,000350
97 1673819161 29,495964 0,200000 29,495964 29,495964 174,002382
44 1673819161 5,065332 0,400000 5,064575 5,066089 10,263036
71 1673819161 39,558100 0,200000 39,558100 39,558100 312,968651
68 1673819161 39,558186 0,200000 39,558186 39,558186 312,970013
16 1673819162 0,063069 0,200000 0,063069 0,063069 0,000796
94 1673819162 29,510990 0,200000 29,510990 29,510990 174,179702
22 1673819162 5,095504 0,200000 5,095504 5,095504 5,192832
62 1673819162 5,042274 0,200000 5,042274 5,042274 5,084905
97 1673819162 29,511034 0,200000 29,511034 29,511034 174,180220
44 1673819162 5,063537 0,200000 5,063537 5,063537 5,127881
16 1673819163 0,063069 0,200000 0,063069 0,063069 0,000796
94 1673819163 29,510990 0,200000 29,510990 29,510990 174,179702
22 1673819163 5,095504 0,200000 5,095504 5,095504 5,192832
62 1673819163 5,042274 0,200000 5,042274 5,042274 5,084905
97 1673819163 29,511034 0,200000 29,511034 29,511034 174,180220
44 1673819163 5,063537 0,200000 5,063537 5,063537 5,127881
16 1673819164 0,063069 0,200000 0,063069 0,063069 0,000796
94 1673819164 29,510990 0,200000 29,510990 29,510990 174,179702
22 1673819164 5,095504 0,200000 5,095504 5,095504 5,192832
62 1673819164 5,042274 0,200000 5,042274 5,042274 5,084905
97 1673819164 29,511034 0,200000 29,511034 29,511034 174,180220
44 1673819164 5,063537 0,200000 5,063537 5,063537 5,127881
16 1673819165 0,063069 0,200000 0,063069 0,063069 0,000796
94 1673819165 29,510990 0,200000 29,510990 29,510990 174,179702
22 1673819165 5,095504 0,200000 5,095504 5,095504 5,192832
62 1673819165 5,042274 0,200000 5,042274 5,042274 5,084905
97 1673819165 29,511034 0,200000 29,511034 29,511034 174,180220
44 1673819165 5,063537 0,200000 5,063537 5,063537 5,127881
16 1673819166 0,063069 0,200000 0,063069 0,063069 0,000796
94 1673819166 29,510990 0,200000 29,510990 29,510990 174,179702
22 1673819166 5,095504 0,200000 5,095504 5,095504 5,192832
62 1673819166 5,042274 0,200000 5,042274 5,042274 5,084905
97 1673819166 29,511034 0,200000 29,511034 29,511034 174,180220
44 1673819166 5,063537 0,200000 5,063537 5,063537 5,127881
83 1673819167 5,125009 0,200000 5,125009 5,125009 5,253144
16 1673819167 0,061851 0,400000 0,061038 0,062665 0,001531
89 1673819167 10,281609 0,200000 10,281609 10,281609 21,142297
22 1673819167 5,140965 0,200000 5,140965 5,140965 5,285904
86 1673819167 10,281567 0,200000 10,281567 10,281567 21,142124
44 1673819167 5,067132 0,200000 5,067132 5,067132 5,135165
100 1673819167 10,168180 0,200000 10,168180 10,168180 20,678378
71 1673819167 39,590383 0,200000 39,590383 39,590383 313,479686
68 1673819167 39,590427 0,200000 39,590427 39,590427 313,480385
83 1673819168 5,125009 0,200000 5,125009 5,125009 5,253144
16 1673819168 0,061851 0,400000 0,061038 0,062665 0,001531
89 1673819168 10,281609 0,200000 10,281609 10,281609 21,142297
22 1673819168 5,140965 0,200000 5,140965 5,140965 5,285904
86 1673819168 10,281567 0,200000 10,281567 10,281567 21,142124
44 1673819168 5,067132 0,200000 5,067132 5,067132 5,135165
100 1673819168 10,168180 0,200000 10,168180 10,168180 20,678378
71 1673819168 39,590383 0,200000 39,590383 39,590383 313,479686
68 1673819168 39,590427 0,200000 39,590427 39,590427 313,480385
83 1673819169 5,125009 0,200000 5,125009 5,125009 5,253144
16 1673819169 0,061851 0,400000 0,061038 0,062665 0,001531
89 1673819169 10,281609 0,200000 10,281609 10,281609 21,142297
22 1673819169 5,140965 0,200000 5,140965 5,140965 5,285904
86 1673819169 10,281567 0,200000 10,281567 10,281567 21,142124
44 1673819169 5,067132 0,200000 5,067132 5,067132 5,135165
100 1673819169 10,168180 0,200000 10,168180 10,168180 20,678378
71 1673819169 39,590383 0,200000 39,590383 39,590383 313,479686
68 1673819169 39,590427 0,200000 39,590427 39,590427 313,480385
83 1673819170 5,125009 0,200000 5,125009 5,125009 5,253144
16 1673819170 0,061851 0,400000 0,061038 0,062665 0,001531
89 1673819170 10,281609 0,200000 10,281609 10,281609 21,142297
22 1673819170 5,140965 0,200000 5,140965 5,140965 5,285904
86 1673819170 10,281567 0,200000 10,281567 10,281567 21,142124
44 1673819170 5,067132 0,200000 5,067132 5,067132 5,135165
100 1673819170 10,168180 0,200000 10,168180 10,168180 20,678378
71 1673819170 39,590383 0,200000 39,590383 39,590383 313,479686
68 1673819170 39,590427 0,200000 39,590427 39,590427 313,480385
83 1673819171 5,125009 0,200000 5,125009 5,125009 5,253144
16 1673819171 0,061851 0,400000 0,061038 0,062665 0,001531
89 1673819171 10,281609 0,200000 10,281609 10,281609 21,142297
22 1673819171 5,140965 0,200000 5,140965 5,140965 5,285904
86 1673819171 10,281567 0,200000 10,281567 10,281567 21,142124
44 1673819171 5,067132 0,200000 5,067132 5,067132 5,135165
100 1673819171 10,168180 0,200000 10,168180 10,168180 20,678378
71 1673819171 39,590383 0,200000 39,590383 39,590383 313,479686
68 1673819171 39,590427 0,200000 39,590427 39,590427 313,480385
103 1673819172 49,777257 0,200000 49,777257 49,777257 495,555062
16 1673819172 0,062118 0,200000 0,062118 0,062118 0,000772
22 1673819172 5,142574 0,200000 5,142574 5,142574 5,289213
50 1673819172 10,275930 0,200000 10,275930 10,275930 21,118947
47 1673819172 10,275886 0,200000 10,275886 10,275886 21,118767
106 1673819172 49,777303 0,200000 49,777303 49,777303 495,555983
44 1673819172 5,071460 0,400000 5,071194 5,071725 10,287881
59 1673819172 5,051168 0,200000 5,051168 5,051168 5,102860
103 1673819173 49,777257 0,200000 49,777257 49,777257 495,555062
16 1673819173 0,062118 0,200000 0,062118 0,062118 0,000772
22 1673819173 5,142574 0,200000 5,142574 5,142574 5,289213
50 1673819173 10,275930 0,200000 10,275930 10,275930 21,118947
47 1673819173 10,275886 0,200000 10,275886 10,275886 21,118767
106 1673819173 49,777303 0,200000 49,777303 49,777303 495,555983
44 1673819173 5,071460 0,400000 5,071194 5,071725 10,287881
59 1673819173 5,051168 0,200000 5,051168 5,051168 5,102860
22 1673819174 5,142574 0,200000 5,142574 5,142574 5,289213
16 1673819174 0,062118 0,200000 0,062118 0,062118 0,000772
44 1673819174 5,071460 0,400000 5,071194 5,071725 10,287881
103 1673819174 49,777257 0,200000 49,777257 49,777257 495,555062
50 1673819174 10,275930 0,200000 10,275930 10,275930 21,118947
47 1673819174 10,275886 0,200000 10,275886 10,275886 21,118767
106 1673819174 49,777303 0,200000 49,777303 49,777303 495,555983
59 1673819174 5,051168 0,200000 5,051168 5,051168 5,102860
103 1673819175 49,777257 0,200000 49,777257 49,777257 495,555062
16 1673819175 0,062118 0,200000 0,062118 0,062118 0,000772
22 1673819175 5,142574 0,200000 5,142574 5,142574 5,289213
50 1673819175 10,275930 0,200000 10,275930 10,275930 21,118947
